"Actual","Predicted"
7289.87,7328.73288927516
6998.51,6897.47306273433
8684.494,8695.76185053467
7265.841,7327.7299443345
7050.832,6984.86827874427
6758.449,6869.6719139161
8920.479,8983.05578705311
6897.221,6812.35863559168
7409.436,7326.5705610589
8693.7,8699.50594553085
9495.894,9529.02191397393
9274.574,9323.23881504064
7218.468,7328.05383009239
9970.296,9967.31027797371
7291.328,7327.63608133354
7006.799,6996.59858836016
7054.472,6970.32704348952
8704.327,8696.54722938061
9026.613,8982.99903737841
9055.255,8989.29447976844
7197.041,7328.40118160052
7065.324,7027.60000651696
9487.153,9532.71758586032
7114.213,6968.72647078584
9992.424,9951.67553417457
9237.145,9322.09942114662
8058.291,7946.7544799063
8949.025,8979.75988760537
7269.163,7328.35425010004
6928.997,7017.09922302595
8711.782,8697.25757623037
9318.453,9317.84975193599
9495.289,9523.0369514738
8965.338,8982.79676983335
9417.629,9524.2005970874
7022.513,6961.69657416975
9582.441,9526.06743333732
9490.395,9526.68411992102
7075.043,7052.10492867311
6866.098,6787.07181378381
7025.484,6959.36014470551
6915.833,6783.68492383256
6768.45,6782.06433949185
7080.72,7026.57214825188
9534.719,9533.23715633408
9363.934,9319.21076660602
7116.079,6982.90906596198
9073.555,8983.13833203449
8018.32,7948.7650045331
7170.196,7328.0225424254
8618.069,8700.27104579783
6929.124,7064.20255127215
8654.468,8698.54993209066
6949.241,6959.06899418878
9004.187,8981.79271947527
7361.71,7326.93355640053
9471.592,9514.31901988147
9006.158,8983.96075109286
9979.167,9952.24707261887
9955.808,9961.99699763277
9881.3,9947.69912601569
9937.966,9950.40102355716
9884.824,9953.58740933229
6910.944,6997.4575516281
8937.62,8986.68899209021
9570.792,9517.99736911102
9482.479,9517.75496114678
9539.231,9527.536066943
7841.39,7949.54574863358
6812.47,6848.52955243265
9024.308,8982.86383763072
9873.674,9953.87463774112
7902.542,7948.65549769865
9899.117,9960.99585729871
9275.583,9314.54557209431
8673.649,8702.44652812914
8076.909,7947.0783656642
7926.524,7948.79629220008
9936.046,9964.35222357413
6960.335,6890.5659931432
7957.308,7946.69190457233
9298.53,9315.95519943511
9526.072,9533.02592915217
9893.316,9964.09584825282
9291.519,9320.98406050898
6943.353,7035.8979422553
9421.982,9325.6945123917
7353.577,7327.60479366655
6968.612,6984.6727308256
7017.526,6892.62894754424
8639.002,8700.56045671745
8674.901,8698.97550276626
7075.042,7016.32663048666
6971.012,6962.46168697723
9995.149,9941.92181693449
6833.65,6837.33432032681
10030.382,9950.76447165611
6925.351,7017.00887684072
9364.54,9322.21364145019
9273.949,9320.94941519529
7015.029,7030.46141809352
7970.109,7946.29762156372
7068.196,6980.42459158494
9875.713,9961.78577045086
6965.889,7039.52267688023
9991.74,9961.68540827276
8011.482,7947.44136100582
6910.396,6781.60372247262
8913.278,8981.80410175089
9999.826,9950.40091432556
7872.305,7948.7650045331
7908.671,7948.40200919147
6973.075,6794.36850655709
9385.779,9316.82793364531
6847.735,6878.61614851505
9279.754,9313.1358355219
7839.926,7949.58485821731
8668.624,8699.69367153276
8997.186,8981.00231893787
9096.452,8987.2936664195
8969.22,8981.7978785366
8651.012,8700.32579921506
9986.465,9943.29701742482
9411.677,9318.05394082356
9459.617,9524.8275680336
7222.712,7328.38553776703
7356.892,7326.58620489239
10082.348,9967.58711278843
6900.305,6829.24417238941
9914.709,9968.65754374987
9235.156,9311.66384661645
6888.456,6906.67394793074
8618.222,8695.37538944281
9964.369,9958.30132574638
9466.262,9522.09470817301
6884.106,6805.37250838579
8720.751,8696.5504165519
9971.593,9946.25138882982
7956.198,7948.81975795032
9584.944,9518.61383723151
7921.787,7947.90604126515
7990.443,7946.3289092307
8696.726,8701.39914140644
7924.343,7948.74153878286
7345.417,7327.29655174215
7945.372,7948.2221051063
7932.351,7949.41277604888
7129.971,7329.15063803402
8931.512,8983.06094611445
7087.773,7043.27629576875
9030.125,8987.31946172618
7343.514,7326.94137831727
7211.429,7328.43246926751
8684.536,8698.56876309544
10008.895,9958.32882353413
7970.025,7948.43329685846
7321.024,7327.6126155833
7070.74,7053.65222061475
9360.442,9315.9897355172
7911.321,7947.56651167377
7050.585,7058.84974455161
9542.706,9517.29082317493
9997.182,9944.22540260013
6802.989,6859.1563375794
8031.673,7946.84052099051
7414.485,7327.28090790866
9300.335,9315.37326739671
9499.319,9525.68297958695
6903.409,6857.69972146744
7970.106,7948.7650045331
8936.037,8987.96540854617
6792.016,6786.96549412065
9952.676,9957.06470651082
8786.497,8696.16395546003
8935.162,8981.0074779992
6985.74,7062.94642238775
10003.349,9954.77184213411
6848.993,6863.63915940347
8610.299,8696.92586855573
6983.234,6963.4704096741
10018.636,9963.85333105698
6833.857,6791.8324659341
9408.123,9314.99227817771
6911.888,6879.43480902651
9279.079,9319.03072020643
9362.434,9323.05876864105
6911.249,6958.34126390842
6814.275,6896.57469785972
7052.238,6983.94329856964
6828.282,6853.3510152388
9337.789,9319.9969967636
8585.812,8699.58416469831
9418.102,9520.49799613827
9032.116,8986.72510551956
7248.753,7326.60184872589
9403.516,9327.23579192453
7968.061,7948.42547494171
9381.562,9322.58423707509
9499.047,9520.74744239685
7347.185,7326.57838297565
7979.938,7949.08889029099
6984.932,6976.03240796903
9101.298,8984.48181628782
9970.15,9958.28757685251
6883.424,6861.08544332694
8672.679,8697.65185923898
8024.663,7947.55086784027
6928.349,6991.26374911609
9994.175,9968.69543513173
9591.941,9519.97853489612
7060.339,7007.64512880481
8687.731,8700.68879455669
9011.372,8988.00152197552
8621.235,8700.51352521697
8967.953,8983.83177455945
7892.737,7947.12529716468
7358.072,7328.11640542636
10056.423,9955.57214888037
7186.957,7328.77982077564
7930.407,7950.44382148525
9419.644,9320.0420356714
9946.033,9945.27482791015
7853.998,7950.38906806803
9425.189,9319.00993301822
6851.244,6808.13741621447
6875.772,6866.28616697559
9059.298,8982.2127317494
9939.427,9950.29697838449
8665.361,8698.93639318252
6883.125,7010.88514193498
6994.335,7052.14403825684
7359.945,7327.67519091727
9930.195,9964.44923045246
7954.873,7947.6056212575
8656.294,8694.79801517774
8734.436,8696.26564037774
6904.814,7052.67305852826
7910.504,7949.22186287568
6799.978,6808.07919614353
7906.759,7948.44894069195
7346.816,7328.04600817564
9577.646,9516.11656550401
7865.488,7950.01042889291
7338.506,7327.27308599191
9977.307,9942.68736913546
7153.122,7328.79546460914
8637.492,8697.78801899496
8947.338,8982.63167987059
7149.764,7328.74071119191
7036.205,6961.78436739157
10029.847,9957.10617165565
6745.179,6871.94518400049
9371.853,9318.53886598363
9426.652,9530.9060728807
9319.344,9315.94827037238
9900.168,9945.84290182308
9528.606,9528.20103850266
6930.74,6817.01296807881
9430.448,9324.24666597423
9254.946,9323.08302036063
9413.882,9521.3917359999
7903.755,7948.81975795032
6914.687,7020.82915938432
8032.095,7945.57163088047
6932.814,6810.646511893
9239.094,9315.79583099214
9370.364,9312.38078614665
9946.611,9957.37315903428
6862.324,6816.05640821426
8708.59,8696.13266779304
6900.753,7019.72945629434
7928.847,7946.37584073118
9450.263,9516.80578878325
6967.849,7060.45586569106
7929.192,7947.89039743166
9091.243,8982.22820893341
6977.707,7013.50755328662
8744.217,8699.78289978826
7916.853,7948.82757986707
7198.146,7327.95214517469
9309.977,9317.07737990389
9030.741,8983.48505329697
9932.741,9958.10406592155
9528.835,9532.51317850954
10047.525,9952.80464370609
8920.215,8981.8918057936
6981.053,6975.2131634117
9955.549,9941.80088603139
9920.542,9958.25606837538
6824.684,6849.91403169679
8736.36,8698.18230200357
10033.476,9970.35472719431
8588.914,8699.26810085717
8634.014,8695.45360861027
9103.68,8987.19048519278
10027.703,9947.6194417942
8740.716,8695.44578669352
10030.022,9955.82841497008
6957.018,6880.51104636625
7935.393,7945.54816513023
6980.081,7066.67399748162
9039.298,8982.19725456539
9871.775,9938.63495974966
7984.442,7946.70754840582
6975.02,6857.43550335466
6941.603,6980.10244542415
8647.75,8700.71226030692
8010.589,7947.54304592353
9388.161,9317.71463521259
9902.618,9959.90139308089
9549.251,9523.17195896559
6875.299,6784.76754805537
7329.336,7327.65172516703
8718.204,8697.8114847452
7326.367,7327.28090790866
8745.248,8697.33579539784
9123.927,8989.88474106667
9052.663,8987.80031858341
7316.044,7326.87098106655
9380.807,9318.91985520262
8783.705,8695.85571353563
7903.05,7950.03389464315
7256.384,7326.64878022636
8610.539,8697.3859140696
8577.064,8699.35732911266
8935.141,8983.80597925277
7036.325,6973.50161121838
7989.537,7947.99990426611
7057.436,7059.89035150183
7222.332,7328.27603093258
9077.775,8988.39467479003
7343.302,7326.62531447612
8962.525,8982.52849864386
9549.949,9524.11755756614
6733.878,6811.14857467946
9608.166,9530.84382054766
9453.053,9528.23232851659
6850.93,6807.92332931397
8978.641,8982.81331117031
6903.722,6861.18394107336
7196.296,7328.77982077564
7108.953,7050.19464138985
7293.074,7327.27308599191
9418.873,9516.12360379836
8759.626,8696.11702395955
8928.617,8982.81847023164
8743.715,8697.74572223994
9096.796,8990.72157315609
6848.198,6851.87850089191
6850.3,6867.65994171513
10016.618,9969.75178950449
7184.791,7328.7719988589
